player,draft_year,position,position_group,model_group,college,round,pick,draft_capital_bucket,overall_rank_in_class,position_rank_in_class,overall_class_percentile,position_class_percentile,outcome_grade_pff_powered,position_model_score,ceiling_grade,floor_grade,starter_probability,elite_probability,bust_probability,outcome_tier,hit_miss_label,draft_value_vs_grade,confidence_score,confidence_label,outlier_type,grade_explanation,historical_position_comps,historical_overall_comps,player_card_summary,projected_value,actual_value,actual_position_percentile,predicted_position_percentile,actual_outcome_level,actual_outcome_flag,miss_flag,value_flag,outcome_card_class,is_bad_miss,is_good_miss,should_have_been_drafted,should_have_pick_bucket,draft_slot_regrade,outcome_maturity,display_grade,display_grade_label,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,career_stat_raw,career_honors_raw,career_stat_score,career_honors_score,career_impact_raw,position_success_score,global_success_score,score_mode,actual_value_to_team,current_value_to_team,prospect_similarity_score,site_display_score,site_display_score_label,good_bad_miss_type,redraft_class_rank,redraft_position_rank,should_have_been_drafted_display
Cedrick Wilson Jr.,2018,WR,WR,WR,Boise St.,6.0,208.0,Late Day 3 pick,120,15,50.4,54.8,73.1,83.7,73.1,74.4,0.613,0.232,0.256,Rotational / contributor profile,Useful contributor,Useful late-round value,85.0,High confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Jakeem Grant (2016, WR, score 72.9) | Isaiah McKenzie (2017, WR, score 75.3) | Ron Johnson (2002, WR, score 70.8) | Pharoh Cooper (2016, WR, score 70.1) | Mike Thomas (2009, WR, score 69.5)","Mitch Berger (1994, P, score 72.1) | Jakeem Grant (2016, WR, score 72.9) | Zack Sanchez (2016, CB, score 72.2) | Clay Harbor (2010, TE, score 72.9) | Juston Burris (2016, CB, score 73.1)","Cedrick Wilson Jr. (2018, WR, Boise St.) graded 73.1. Tier: Rotational / contributor profile. Position rank in class: #15. Draft capital: Late Day 3 pick. Draft value read: Useful late-round value. Model confidence: High confidence. Why: lower draft-capital profile; private PFF-derived signals included.",7.9,11.0,60.5,56.8,Useful Contributor,Drafted too late,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too late,mature,64.0,Actual Value Score,0.0,0.0,0.0,11.0,,6.0,93.0,6.0,6.0,132.0,2.0,0.0,6.0,7.0,0.0,126.0,1524.0,12.0,4.0,,,97.82081653643814,19.28730152198591,67.2,62.0,127.92379888429974,64.1,63.7,actual_value,64.1,64.9,50.9,64.0,Actual Value Score,neutral,107,11,Class #107 / WR #11
Braxton Berrios,2018,WR,WR,WR,Miami (FL),6.0,210.0,Late Day 3 pick,123,17,49.2,48.4,67.5,76.4,67.5,75.4,0.593,0.201,0.246,Rotational / contributor profile,Useful contributor,Useful late-round value,85.0,High confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Jakeem Grant (2016, WR, score 72.9) | Cody Core (2016, WR, score 59.6) | Noah Brown (2017, WR, score 63.0) | Isaiah McKenzie (2017, WR, score 75.3) | Alex Bannister (2001, WR, score 60.2)","Brent Bartholomew (1999, P, score 66.7) | DeAndre Houston-Carson (2016, S, score 67.1) | James Hanna (2012, TE, score 68.5) | D.J. White (2016, CB, score 66.8) | Virgil Green (2011, TE, score 66.5)","Braxton Berrios (2018, WR, Miami (FL)) graded 67.5. Tier: Rotational / contributor profile. Position rank in class: #17. Draft capital: Late Day 3 pick. Draft value read: Useful late-round value. Model confidence: High confidence. Why: lower draft-capital profile; private PFF-derived signals included.",7.6,11.0,60.5,55.6,Useful Contributor,Good value,neutral,good_miss,card-good-miss,False,False,Day 2 caliber,100,Good value,mature,67.2,Actual Value Score,1.0,0.0,0.0,11.0,,,91.0,1.0,1.0,2.0,1.0,0.0,20.0,171.0,4.0,140.0,1360.0,6.0,1.0,,,92.0375034089136,37.078784028338916,61.3,89.0,147.6389924226074,67.4,66.9,actual_value,67.4,61.5,50.1,67.2,Actual Value Score,good_miss,83,8,Class #83 / WR #8
Javon Wims,2018,WR,WR,WR,Georgia,7.0,224.0,Late Day 3 pick,189,24,21.7,25.8,9.7,2.6,9.7,49.4,0.352,0.146,0.506,Low-probability profile,Miss,Low-impact outcome,73.0,Medium confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Stacy Coley (2017, WR, score 6.9) | Malachi Dupre (2017, WR, score 9.0) | Sammie Stroughter (2009, WR, score 14.4) | Isaiah Ford (2017, WR, score 15.5) | Robert Davis (2017, WR, score 8.2)","Josh Harvey-Clemons (2017, S, score 9.0) | Ejuan Price (2017, DE, score 9.2) | Josh Carraway (2017, OLB, score 8.1) | Kevin Houser (2000, C, score 11.7) | Devante Mays (2017, RB, score 8.7)","Javon Wims (2018, WR, Georgia) graded 9.7. Tier: Low-probability profile. Position rank in class: #24. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; private PFF-derived signals included.",3.8,1.0,24.9,41.3,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,0.0,1.0,,1.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,266.0,2.0,,,,67.45819322742715,11.661903789690601,39.0,39.3,57.59586842239122,50.8,50.6,actual_value,50.8,18.8,35.5,32.0,Actual Value Score,neutral,207,27,Class #207 / WR #27
Marcell Ateman,2018,WR,WR,WR,Oklahoma St.,7.0,228.0,Late Day 3 pick,197,25,18.1,22.6,8.7,1.7,8.7,51.9,0.316,0.14,0.481,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Stacy Coley (2017, WR, score 6.9) | Malachi Dupre (2017, WR, score 9.0) | Sammie Stroughter (2009, WR, score 14.4) | Isaiah Ford (2017, WR, score 15.5) | Robert Davis (2017, WR, score 8.2)","Josh Harvey-Clemons (2017, S, score 9.0) | Josh Carraway (2017, OLB, score 8.1) | Ejuan Price (2017, DE, score 9.2) | Devante Mays (2017, RB, score 8.7) | Jylan Ware (2017, T, score 7.6)","Marcell Ateman (2018, WR, Oklahoma St.) graded 8.7. Tier: Low-probability profile. Position rank in class: #25. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; private PFF-derived signals included.",3.8,2.0,33.1,40.4,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,0.0,2.0,,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,270.0,1.0,,,,64.55263670108758,8.717797887081348,36.4,27.1,64.2518142869394,52.2,52.0,actual_value,52.2,18.2,35.3,32.0,Actual Value Score,neutral,202,25,Class #202 / WR #25
Richie James,2018,WR,WR,WR,Middle Tenn. St.,7.0,240.0,Late Day 3 pick,119,14,50.8,58.1,73.7,83.7,73.7,76.5,0.622,0.299,0.235,Rotational / contributor profile,Useful contributor,Useful late-round value,85.0,High confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Jakeem Grant (2016, WR, score 72.9) | Isaiah McKenzie (2017, WR, score 75.3) | Ron Johnson (2002, WR, score 70.8) | Pharoh Cooper (2016, WR, score 70.1) | Mike Thomas (2009, WR, score 69.5)","Jakeem Grant (2016, WR, score 72.9) | Joe Cardona (2015, LS, score 74.7) | Clay Harbor (2010, TE, score 72.9) | Juston Burris (2016, CB, score 73.1) | Evan Rodriguez (2012, TE, score 74.5)","Richie James (2018, WR, Middle Tenn. St.) graded 73.7. Tier: Rotational / contributor profile. Position rank in class: #14. Draft capital: Late Day 3 pick. Draft value read: Useful late-round value. Model confidence: High confidence. Why: lower draft-capital profile; private PFF-derived signals included.",8.4,13.0,64.3,56.8,Useful Contributor,Drafted too late,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too late,mature,52.0,Actual Value Score,0.0,0.0,1.0,13.0,,6.0,66.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,105.0,1372.0,7.0,2.0,,,92.2418544895709,20.24807680927192,61.7,63.5,130.98835031216694,64.6,64.2,actual_value,64.6,64.2,45.1,52.0,Actual Value Score,neutral,142,18,Class #142 / WR #18
Auden Tate,2018,WR,WR,WR,Florida St.,7.0,253.0,Late Day 3 pick,156,22,35.4,32.3,41.1,42.3,41.1,61.0,0.456,0.313,0.39,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,85.0,High confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"David Givens (2002, WR, score 39.3) | Ronald Curry (2002, WR, score 41.4) | Dorin Dickerson (2010, WR, score 43.6) | Walter Young (2003, WR, score 43.5) | Marques Colston (2006, WR, score 34.6)","Brian Rimpf (2004, G, score 40.9) | Victor Rogers (2002, T, score 41.7) | David Johnson (2009, TE, score 41.0) | Quincy Monk (2002, LB, score 40.2) | Charles Bennett (2006, LB, score 40.5)","Auden Tate (2018, WR, Florida St.) graded 41.1. Tier: Depth / replacement-level profile. Position rank in class: #22. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: High confidence. Why: lower draft-capital profile; private PFF-derived signals included.",5.7,5.0,46.3,48.8,Depth / Replacement,Drafted too late,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted too late,mature,42.0,Actual Value Score,0.0,0.0,1.0,5.0,,5.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,799.0,2.0,,,,79.61397651601209,15.832159566199232,50.5,53.0,97.32435637673879,58.7,58.3,actual_value,58.7,41.4,40.2,42.0,Actual Value Score,neutral,176,23,Class #176 / WR #23
Trey Quinn,2018,WR,WR,WR,SMU,7.0,256.0,Late Day 3 pick,201,26,16.2,19.4,8.2,1.7,8.2,53.0,0.285,0.119,0.47,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; low starter probability; private PFF-derived signals included,"Malachi Dupre (2017, WR, score 9.0) | Stacy Coley (2017, WR, score 6.9) | Sammie Stroughter (2009, WR, score 14.4) | Isaiah Ford (2017, WR, score 15.5) | Mario Alford (2015, WR, score 16.6)","Pat O'Connor (2017, DE, score 8.6) | Malachi Dupre (2017, WR, score 9.0) | Trevor Siemian (2015, QB, score 9.8) | Chad Kelly (2017, QB, score 10.4) | Marquez Williams (2017, FB, score 8.5)","Trey Quinn (2018, WR, SMU) graded 8.2. Tier: Low-probability profile. Position rank in class: #26. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; private PFF-derived signals included.",3.3,2.0,33.1,39.2,Miss,Drafted too late,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted too late,mature,32.0,Actual Value Score,0.0,0.0,0.0,2.0,,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,273.0,2.0,,,,68.33977758472643,8.0,39.6,23.8,64.68006623736133,52.3,52.0,actual_value,52.3,17.9,35.2,32.0,Actual Value Score,neutral,203,26,Class #203 / WR #26
Marquise Brown,2019,WR,WR,WR,Oklahoma,1.0,25.0,Round 1 pick,11,4,95.7,88.0,94.2,99.2,94.2,98.2,0.932,0.735,0.018,High-end starter / premium prospect profile,High-end hit,Major value,100.0,High confidence,near_expected,top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile,"Calvin Ridley (2018, WR, score 93.2) | D.J. Moore (2018, WR, score 91.6) | Corey Davis (2017, WR, score 92.1) | Mike Williams (2017, WR, score 91.3) | Will Fuller (2016, WR, score 87.3)","Tre'Davious White (2017, CB, score 94.7) | Calvin Ridley (2018, WR, score 93.2) | Terrell Edmunds (2018, S, score 93.3) | Jaire Alexander (2018, CB, score 94.7) | Tremaine Edmunds (2018, ILB, score 94.4)","Marquise Brown (2019, WR, Oklahoma) graded 94.2. Tier: High-end starter / premium prospect profile. Position rank in class: #4. Draft capital: Round 1 pick. Draft value read: Major value. Model confidence: High confidence. Why: top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile.",27.3,39.0,85.8,79.1,High-End Hit,Drafted about right,neutral,neutral,card-neutral,False,False,Round 1 caliber,32,Drafted about right,mature,72.1,Actual Value Score,0.0,0.0,4.0,39.0,,24.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,371.0,4322.0,33.0,3.0,,,121.82483875751826,26.973665961010276,86.3,76.6,178.64440073158443,72.3,71.8,actual_value,72.3,89.9,85.5,72.1,Actual Value Score,neutral,26,6,Class #26 / WR #6
N'Keal Harry,2019,WR,WR,WR,Arizona St.,1.0,32.0,Round 1 pick,98,10,58.7,64.0,81.1,92.4,81.1,79.7,0.622,0.461,0.203,Starter-caliber profile,Starter-level hit,Strong value,85.0,High confidence,near_expected,top-50 draft capital; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile,"Reggie Wayne (2001, WR, score 80.9) | Kenny Britt (2009, WR, score 81.7) | Derrick Alexander (1994, WR, score 80.4) | Cordarrelle Patterson (2013, WR, score 80.4) | Freddie Mitchell (2001, WR, score 80.9)","Reggie Wayne (2001, WR, score 80.9) | Evander Hood (2009, DE, score 81.6) | Kentwan Balmer (2008, DT, score 81.4) | Robert Nkemdiche (2016, DT, score 81.4) | Teddy Bridgewater (2014, QB, score 82.0)","N'Keal Harry (2019, WR, Arizona St.) graded 81.1. Tier: Starter-caliber profile. Position rank in class: #10. Draft capital: Round 1 pick. Draft value read: Strong value. Model confidence: High confidence. Why: top-50 draft capital; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; strong position profile.",10.3,7.0,52.3,59.6,Starter Hit,Drafted too early,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too early,mature,52.0,Actual Value Score,0.0,0.0,1.0,7.0,,6.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,49.0,0.0,64.0,714.0,5.0,,,,82.85404458143192,18.0,53.5,58.2,109.22327877053657,60.8,60.5,actual_value,60.8,72.0,83.6,52.0,Actual Value Score,neutral,126,12,Class #126 / WR #12
Deebo Samuel,2019,WR,WR,WR,South Carolina,2.0,36.0,Round 2 pick,34,7,85.7,76.0,91.7,98.4,91.7,90.1,0.862,0.703,0.099,High-end starter / premium prospect profile,High-end hit,Major value,100.0,High confidence,near_expected,top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile,"Zay Jones (2017, WR, score 91.3) | Courtland Sutton (2018, WR, score 92.9) | Curtis Samuel (2017, WR, score 89.9) | Christian Kirk (2018, WR, score 94.1) | DJ Chark (2018, WR, score 92.0)","Shaquille Leonard (2018, LB, score 92.1) | Zay Jones (2017, WR, score 91.3) | Mike Gesicki (2018, TE, score 91.7) | Marcus Maye (2017, S, score 90.9) | Courtland Sutton (2018, WR, score 92.9)","Deebo Samuel (2019, WR, South Carolina) graded 91.7. Tier: High-end starter / premium prospect profile. Position rank in class: #7. Draft capital: Round 2 pick. Draft value read: Major value. Model confidence: High confidence. Why: top-50 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile.",20.3,52.0,91.0,74.7,High-End Hit,Major value,neutral,good_miss,card-good-miss,False,True,Round 1 caliber,32,Major value,mature,78.4,Actual Value Score,1.0,1.0,6.0,52.0,,47.0,97.0,1.0,3.0,24.0,1.0,0.0,219.0,1218.0,21.0,406.0,5519.0,27.0,2.0,,,121.55239992330122,55.495674574724916,86.1,94.3,220.8563618996294,78.6,78.0,actual_value,78.6,89.4,76.7,78.4,Actual Value Score,good_miss,7,2,Class #7 / WR #2
A.J. Brown,2019,WR,WR,WR,Mississippi,2.0,51.0,Round 2 pick,3,1,99.1,100.0,95.9,99.9,95.9,98.8,0.948,0.822,0.012,Elite / rare profile,Elite hit,Major value,100.0,High confidence,near_expected,Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile,"Christian Kirk (2018, WR, score 94.1) | Courtland Sutton (2018, WR, score 92.9) | DJ Chark (2018, WR, score 92.0) | JuJu Smith-Schuster (2017, WR, score 91.9) | Anthony Miller (2018, WR, score 89.9)","Jessie Bates III (2018, S, score 94.0) | Christian Kirk (2018, WR, score 94.1) | Nick Chubb (2018, RB, score 95.2) | Marcus Williams (2017, S, score 93.5) | Dallas Goedert (2018, TE, score 92.4)","A.J. Brown (2019, WR, Mississippi) graded 95.9. Tier: Elite / rare profile. Position rank in class: #1. Draft capital: Round 2 pick. Draft value read: Major value. Model confidence: High confidence. Why: Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile.",31.4,73.0,96.3,83.0,Elite Hit,Major value,neutral,good_miss,card-good-miss,False,True,Top-15 caliber,15,Major value,mature,80.4,Actual Value Score,0.0,3.0,7.0,73.0,,25.0,105.0,0.0,2.0,0.0,0.0,0.0,5.0,70.0,1.0,524.0,8029.0,56.0,4.0,,,137.12522691798154,55.07690677617756,94.3,94.2,234.53090984569997,80.6,80.0,actual_value,80.6,93.6,77.3,80.4,Actual Value Score,good_miss,5,1,Class #5 / WR #1
Mecole Hardman,2019,WR,WR,WR,Georgia,2.0,56.0,Round 2 pick,59,9,75.3,68.0,88.9,97.5,88.9,94.6,0.845,0.398,0.054,High-end starter / premium prospect profile,High-end hit,Major value,100.0,High confidence,near_expected,Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; top-tier position profile,"James Washington (2018, WR, score 88.8) | Anthony Miller (2018, WR, score 89.9) | Tyler Boyd (2016, WR, score 87.2) | Michael Thomas (2016, WR, score 86.9) | Curtis Samuel (2017, WR, score 89.9)","Dalvin Tomlinson (2017, DT, score 88.9) | James Washington (2018, WR, score 88.8) | Isaiah Oliver (2018, CB, score 89.4) | Uchenna Nwosu (2018, OLB, score 89.1) | Anthony Miller (2018, WR, score 89.9)","Mecole Hardman (2019, WR, Georgia) graded 88.9. Tier: High-end starter / premium prospect profile. Position rank in class: #9. Draft capital: Round 2 pick. Draft value read: Major value. Model confidence: High confidence. Why: Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; top-tier position profile.",17.0,23.0,75.6,69.9,High-End Hit,Drafted about right,neutral,neutral,card-neutral,False,True,Round 2 caliber,64,Drafted about right,mature,68.9,Actual Value Score,0.0,1.0,0.0,23.0,,23.0,82.0,0.0,0.0,0.0,0.0,0.0,26.0,190.0,3.0,178.0,2302.0,16.0,1.0,,,105.23986851590843,26.110770276274835,73.7,74.8,157.95792407565398,69.0,68.6,actual_value,69.0,81.9,76.2,68.9,Actual Value Score,neutral,47,8,Class #47 / WR #8
JJ Arcega-Whiteside,2019,WR,WR,WR,Stanford,2.0,57.0,Round 2 pick,128,14,46.0,48.0,43.8,46.0,43.8,63.2,0.48,0.244,0.368,Depth / replacement-level profile,Replacement/depth outcome,Miss for draft slot,85.0,High confidence,near_expected,Day 2 draft capital; private PFF-derived signals included,"Chad Williams (2017, WR, score 40.7) | Deon Butler (2009, WR, score 50.4) | Craig Yeast (1999, WR, score 44.5) | Travis Hannah (1993, WR, score 43.6) | Ace Sanders (2013, WR, score 44.5)","Ernest Jones (1994, DT, score 43.8) | Dorian O'Daniel (2018, OLB, score 43.3) | Jim Fahnhorst (1982, LB, score 44.3) | Dennis Weathersby (2003, DB, score 44.3) | Kevin Fagan (1986, DE, score 43.7)","JJ Arcega-Whiteside (2019, WR, Stanford) graded 43.8. Tier: Depth / replacement-level profile. Position rank in class: #14. Draft capital: Round 2 pick. Draft value read: Miss for draft slot. Model confidence: High confidence. Why: Day 2 draft capital; private PFF-derived signals included.",6.0,2.0,33.1,49.7,Depth / Replacement,Drafted too early,neutral,neutral,card-neutral,True,False,Late Day 3 / priority depth,220,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,2.0,,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,290.0,1.0,4.0,,,64.55954943671208,12.649110640673518,36.5,43.8,69.1683746863982,53.2,53.0,actual_value,53.2,44.4,69.5,32.0,Actual Value Score,neutral,174,18,Class #174 / WR #18
Parris Campbell,2019,WR,WR,WR,Ohio St.,2.0,59.0,Round 2 pick,117,11,50.6,60.0,63.9,70.8,63.9,75.1,0.567,0.33,0.249,Rotational / contributor profile,Useful contributor,Fair value,85.0,High confidence,near_expected,Day 2 draft capital; private PFF-derived signals included,"Golden Tate (2010, WR, score 63.4) | Rueben Randle (2012, WR, score 64.7) | Ryan Broyles (2012, WR, score 64.8) | Roscoe Parrish (2005, WR, score 65.0) | Randall Cobb (2011, WR, score 62.3)","Ty Sambrailo (2015, T, score 64.2) | Sheldon Brown (2002, DB, score 64.2) | Kelvin Hayden (2005, DB, score 63.6) | Quinten Rollins (2015, CB, score 63.9) | Daniel Thomas (2011, RB, score 63.7)","Parris Campbell (2019, WR, Ohio St.) graded 63.9. Tier: Rotational / contributor profile. Position rank in class: #11. Draft capital: Round 2 pick. Draft value read: Fair value. Model confidence: High confidence. Why: Day 2 draft capital; private PFF-derived signals included.",8.0,9.0,57.2,55.2,Useful Contributor,Drafted too early,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted too early,mature,52.0,Actual Value Score,0.0,0.0,1.0,9.0,,9.0,50.0,0.0,0.0,0.0,0.0,0.0,11.0,108.0,0.0,123.0,1117.0,6.0,1.0,,,89.88196329416641,18.14213562373095,59.1,58.6,118.1087392864552,62.4,62.0,actual_value,62.4,60.2,72.5,52.0,Actual Value Score,neutral,129,13,Class #129 / WR #13
Andy Isabella,2019,WR,WR,WR,Massachusetts,2.0,62.0,Round 2 pick,141,16,40.4,40.0,30.6,30.3,30.6,60.7,0.384,0.121,0.393,Low-probability profile,Miss,Miss for draft slot,85.0,High confidence,near_expected,Day 2 draft capital; private PFF-derived signals included,"Ryan Switzer (2017, WR, score 24.1) | Steve Breaston (2007, WR, score 33.7) | David Reed (2010, WR, score 32.5) | Kenny Moore (2008, WR, score 36.0) | Dokie Williams (1983, WR, score 36.7)","Dante Hughes (2007, DB, score 31.6) | Jeff Lewis (1996, QB, score 30.3) | Jeremi Johnson (2003, FB, score 31.5) | Rhett Ellison (2012, RB, score 30.8) | Jonathan Wilhite (2008, DB, score 31.0)","Andy Isabella (2019, WR, Massachusetts) graded 30.6. Tier: Low-probability profile. Position rank in class: #16. Draft capital: Round 2 pick. Draft value read: Miss for draft slot. Model confidence: High confidence. Why: Day 2 draft capital; private PFF-derived signals included.",5.0,4.0,42.4,46.1,Miss,Drafted too early,neutral,neutral,card-neutral,True,False,Early Day 3 caliber,150,Drafted too early,mature,52.0,Actual Value Score,0.0,0.0,0.0,4.0,,4.0,43.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,33.0,447.0,3.0,3.0,,,74.18247470342773,13.114877048604,45.5,45.8,87.42172400510951,56.8,56.5,actual_value,56.8,40.2,67.5,52.0,Actual Value Score,neutral,140,14,Class #140 / WR #14
D.K. Metcalf,2019,WR,WR,WR,Mississippi,2.0,64.0,Round 2 pick,28,6,88.3,80.0,92.3,98.7,92.3,90.8,0.862,0.729,0.092,High-end starter / premium prospect profile,High-end hit,Major value,100.0,High confidence,near_expected,Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile,"JuJu Smith-Schuster (2017, WR, score 91.9) | DJ Chark (2018, WR, score 92.0) | James Washington (2018, WR, score 88.8) | Courtland Sutton (2018, WR, score 92.9) | Anthony Miller (2018, WR, score 89.9)","Carlton Davis (2018, CB, score 92.0) | JuJu Smith-Schuster (2017, WR, score 91.9) | DJ Chark (2018, WR, score 92.0) | Chidobe Awuzie (2017, CB, score 92.1) | Brian O'Neill (2018, T, score 91.1)","D.K. Metcalf (2019, WR, Mississippi) graded 92.3. Tier: High-end starter / premium prospect profile. Position rank in class: #6. Draft capital: Round 2 pick. Draft value read: Major value. Model confidence: High confidence. Why: Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile.",21.6,57.0,92.7,75.8,High-End Hit,Major value,neutral,good_miss,card-good-miss,False,True,Round 1 caliber,32,Major value,mature,78.1,Actual Value Score,0.0,2.0,7.0,57.0,,50.0,112.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,497.0,7174.0,54.0,2.0,,,135.27936873847202,47.74901573277509,93.7,93.0,218.4035773642015,78.3,77.7,actual_value,78.3,89.7,76.7,78.1,Actual Value Score,good_miss,8,3,Class #8 / WR #3
Diontae Johnson,2019,WR,WR,WR,Toledo,3.0,66.0,Day 2 pick,7,3,97.2,92.0,95.2,99.6,95.2,98.5,0.943,0.766,0.015,Elite / rare profile,Elite hit,Major Day 2 value,100.0,High confidence,near_expected,Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile,"Cooper Kupp (2017, WR, score 92.1) | Michael Gallup (2018, WR, score 93.0) | Kenny Golladay (2017, WR, score 91.1) | Tre'Quan Smith (2018, WR, score 90.3) | JuJu Smith-Schuster (2017, WR, score 91.9)","Justin Reid (2018, S, score 94.6) | Fred Warner (2018, OLB, score 94.3) | Jerome Baker (2018, OLB, score 94.1) | Cooper Kupp (2017, WR, score 92.1) | B.J. Hill (2018, DT, score 91.6)","Diontae Johnson (2019, WR, Toledo) graded 95.2. Tier: Elite / rare profile. Position rank in class: #3. Draft capital: Day 2 pick. Draft value read: Major Day 2 value. Model confidence: High confidence. Why: Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile.",30.0,35.0,83.7,82.2,Elite Hit,Drafted too late,neutral,neutral,card-neutral,False,True,Round 1 caliber,32,Drafted too late,mature,73.2,Actual Value Score,0.0,1.0,5.0,35.0,,33.0,89.0,0.0,0.0,0.0,0.0,0.0,21.0,140.0,0.0,424.0,4738.0,28.0,2.0,,,120.78601341512744,35.81223417411236,85.6,88.1,185.76089370095625,73.4,72.9,actual_value,73.4,87.6,69.5,73.2,Actual Value Score,neutral,21,5,Class #21 / WR #5
